Row Labels,Monetory,Frequency,Max of InvoiceDate,Current Date,Recency,Monetory Score,Frequency Score,Recency Score,RFM ,RFM Score,Segment Name,,,,
16965,201.19,26,27-04-2011,09-12-2011,226,1,3,2,6,1,At Risk/ Need Attention,,,,
16966,2148.47,31,01-12-2011,09-12-2011,8,8,4,9,21,7,Loyal customer,,,,
16967,319.02,21,03-06-2011,09-12-2011,189,2,2,2,6,1,At Risk/ Need Attention,,,,
16968,439.43,31,05-12-2011,09-12-2011,4,3,4,10,17,5,Loyal customer,,,,
16969,650.41,42,31-10-2011,09-12-2011,39,5,4,6,15,5,Loyal customer,,,,
16971,232.21,42,07-12-2011,09-12-2011,2,1,4,10,15,5,Loyal customer,,,,
16976,251.52,2,17-03-2011,09-12-2011,267,2,0,1,3,0,immediate Attention,,,,
16978,344.33,39,23-09-2011,09-12-2011,77,3,4,4,11,3,At Risk/ Need Attention,,,,
16979,1809.05,91,06-12-2011,09-12-2011,3,7,7,10,24,8,Top Customer,,,,
16980,1078.96,87,29-03-2011,09-12-2011,255,6,7,2,15,5,Loyal customer,,,,
16982,384.06,22,10-10-2011,09-12-2011,60,3,3,5,11,3,At Risk/ Need Attention,,,,
16983,1920.2,149,27-11-2011,09-12-2011,12,7,8,8,23,8,Top Customer,,,,
16984,4392.42,418,22-09-2011,09-12-2011,78,9,9,4,22,7,Loyal customer,,,,
16985,5461.62,121,22-11-2011,09-12-2011,17,9,7,8,24,8,Top Customer,,,,
16986,1873.2,3,10-11-2011,09-12-2011,29,7,0,7,14,4,At Risk/ Need Attention,,,,
16987,1625.05,129,06-12-2011,09-12-2011,3,7,8,10,25,8,Top Customer,,,,
16988,126.12,7,04-12-2011,09-12-2011,5,0,0,9,9,2,At Risk/ Need Attention,,,,
16989,1133.25,12,02-12-2011,09-12-2011,7,6,1,9,16,5,Loyal customer,,,,
16990,179,1,05-05-2011,09-12-2011,218,1,0,2,3,0,immediate Attention,,,,
16992,1601.86,95,29-11-2011,09-12-2011,10,7,7,9,23,8,Top Customer,,,,
16995,-1.25,1,02-12-2010,09-12-2011,372,0,0,1,1,0,immediate Attention,,,,
16996,1427.46,41,09-11-2011,09-12-2011,30,7,4,7,18,6,Loyal customer,,,,
16997,702,12,24-02-2011,09-12-2011,288,5,1,1,7,1,At Risk/ Need Attention,,,,
16998,287.02,6,13-07-2011,09-12-2011,149,2,0,3,5,0,immediate Attention,,,,
16999,484.82,23,16-11-2011,09-12-2011,23,4,3,7,14,4,At Risk/ Need Attention,,,,
17001,3989.57,169,09-12-2011,09-12-2011,0,9,8,10,27,9,Top Customer,,,,
17002,1487.78,50,27-09-2011,09-12-2011,73,7,5,4,16,5,Loyal customer,,,,
17004,1412.94,44,24-10-2011,09-12-2011,46,7,5,6,18,6,Loyal customer,,,,
17006,781.78,44,05-12-2011,09-12-2011,4,5,5,10,20,7,Loyal customer,,,,
17007,877.43,53,20-10-2011,09-12-2011,50,5,5,6,16,5,Loyal customer,,,,
17010,185.46,12,23-11-2011,09-12-2011,16,1,1,8,10,3,At Risk/ Need Attention,,,,
17011,270.9,15,09-11-2011,09-12-2011,30,2,2,7,11,3,At Risk/ Need Attention,,,,
17014,565.58,75,01-12-2011,09-12-2011,8,4,6,9,19,6,Loyal customer,,,,
17015,1842.56,217,11-11-2011,09-12-2011,28,7,9,7,23,8,Top Customer,,,,
17017,8574.11,268,07-12-2011,09-12-2011,2,9,9,10,28,9,Top Customer,,,,
17018,920.1,16,30-10-2011,09-12-2011,40,6,2,6,14,4,At Risk/ Need Attention,,,,
17019,1272.61,234,28-11-2011,09-12-2011,11,6,9,9,24,8,Top Customer,,,,
17022,71,7,08-11-2011,09-12-2011,31,0,0,7,7,1,At Risk/ Need Attention,,,,
17024,95.85,3,25-10-2011,09-12-2011,45,0,0,6,6,1,At Risk/ Need Attention,,,,
17025,357.77,9,10-10-2011,09-12-2011,60,3,1,5,9,2,At Risk/ Need Attention,,,,
17026,154.83,4,07-06-2011,09-12-2011,185,1,0,2,3,0,immediate Attention,,,,
17027,848.59,155,22-09-2011,09-12-2011,78,5,8,4,17,5,Loyal customer,,,,
17029,716,2,21-08-2011,09-12-2011,110,5,0,3,8,2,At Risk/ Need Attention,,,,
17030,146.87,11,07-10-2011,09-12-2011,63,1,1,5,7,1,At Risk/ Need Attention,,,,
17031,380.35,22,28-11-2011,09-12-2011,11,3,3,9,15,5,Loyal customer,,,,
17033,1030.14,28,14-09-2011,09-12-2011,86,6,3,4,13,4,At Risk/ Need Attention,,,,
17034,734.57,32,23-11-2011,09-12-2011,16,5,4,8,17,5,Loyal customer,,,,
17035,388.33,32,08-04-2011,09-12-2011,245,3,4,2,9,2,At Risk/ Need Attention,,,,
17037,1253.22,77,22-09-2011,09-12-2011,78,6,6,4,16,5,Loyal customer,,,,
17038,112.4,22,09-11-2011,09-12-2011,30,0,3,7,10,3,At Risk/ Need Attention,,,,
17040,449.73,15,25-07-2011,09-12-2011,137,3,2,3,8,2,At Risk/ Need Attention,,,,
17041,1065.77,71,13-11-2011,09-12-2011,26,6,6,7,19,6,Loyal customer,,,,
17042,1044.38,98,07-12-2011,09-12-2011,2,6,7,10,23,8,Top Customer,,,,
17043,1735.18,102,07-11-2011,09-12-2011,32,7,7,6,20,7,Loyal customer,,,,
17044,897.43,10,01-12-2011,09-12-2011,8,5,1,9,15,5,Loyal customer,,,,
17045,339.44,22,18-08-2011,09-12-2011,113,3,3,3,9,2,At Risk/ Need Attention,,,,
17046,642.02,22,05-07-2011,09-12-2011,157,4,3,3,10,3,At Risk/ Need Attention,,,,
17047,1100.9,65,15-09-2011,09-12-2011,85,6,6,4,16,5,Loyal customer,,,,
17048,864.32,48,16-08-2011,09-12-2011,115,5,5,3,13,4,At Risk/ Need Attention,,,,
17049,5594.78,322,07-12-2011,09-12-2011,2,9,9,10,28,9,Top Customer,,,,
17050,3228.84,316,04-09-2011,09-12-2011,96,8,9,4,21,7,Loyal customer,,,,
17051,247.14,43,29-05-2011,09-12-2011,194,2,5,2,9,2,At Risk/ Need Attention,,,,
17052,413.75,92,11-11-2011,09-12-2011,28,3,7,7,17,5,Loyal customer,,,,
17053,496.38,14,03-08-2011,09-12-2011,128,4,1,3,8,2,At Risk/ Need Attention,,,,
17054,1353.83,84,11-11-2011,09-12-2011,28,7,6,7,20,7,Loyal customer,,,,
17058,1179.89,62,19-09-2011,09-12-2011,81,6,6,4,16,5,Loyal customer,,,,
17059,3095.04,516,10-11-2011,09-12-2011,29,8,9,7,24,8,Top Customer,,,,
17060,234.24,5,18-03-2011,09-12-2011,266,1,0,1,2,0,immediate Attention,,,,
17061,5116.13,101,27-09-2011,09-12-2011,73,9,7,4,20,7,Loyal customer,,,,
17062,534.47,71,30-01-2011,09-12-2011,313,4,6,1,11,3,At Risk/ Need Attention,,,,
17063,1421.59,82,01-12-2011,09-12-2011,8,7,6,9,22,7,Loyal customer,,,,
17064,859.35,62,12-10-2011,09-12-2011,58,5,6,5,16,5,Loyal customer,,,,
17065,-112.35,1,19-07-2011,09-12-2011,143,0,0,3,3,0,immediate Attention,,,,
17068,4531.34,297,27-11-2011,09-12-2011,12,9,9,8,26,9,Top Customer,,,,
17069,2655.22,154,11-11-2011,09-12-2011,28,8,8,7,23,8,Top Customer,,,,
17070,312.14,64,17-08-2011,09-12-2011,114,2,6,3,11,3,At Risk/ Need Attention,,,,
17071,2385.48,148,01-12-2011,09-12-2011,8,8,8,9,25,8,Top Customer,,,,
17073,1446.09,174,22-11-2011,09-12-2011,17,7,8,8,23,8,Top Customer,,,,
17075,813.77,80,22-11-2011,09-12-2011,17,5,6,8,19,6,Loyal customer,,,,
17076,841.08,25,03-11-2011,09-12-2011,36,5,3,6,14,4,At Risk/ Need Attention,,,,
17078,378.2,28,03-11-2011,09-12-2011,36,3,3,6,12,3,At Risk/ Need Attention,,,,
17079,118.8,2,22-09-2011,09-12-2011,78,0,0,4,4,0,immediate Attention,,,,
17080,285.5,9,17-11-2011,09-12-2011,22,2,1,7,10,3,At Risk/ Need Attention,,,,
17081,290.16,64,14-11-2011,09-12-2011,25,2,6,7,15,5,Loyal customer,,,,
17082,2003.85,81,06-11-2011,09-12-2011,33,8,6,6,20,7,Loyal customer,,,,
17083,1405.78,52,22-08-2011,09-12-2011,109,7,5,3,15,5,Loyal customer,,,,
17084,2949.75,162,04-11-2011,09-12-2011,35,8,8,6,22,7,Loyal customer,,,,
17085,1555.05,189,08-08-2011,09-12-2011,123,7,8,3,18,6,Loyal customer,,,,
17086,2050.08,96,02-12-2011,09-12-2011,7,8,7,9,24,8,Top Customer,,,,
17088,1991.01,115,11-11-2011,09-12-2011,28,7,7,7,21,7,Loyal customer,,,,
17090,2041.85,64,05-12-2011,09-12-2011,4,8,6,10,24,8,Top Customer,,,,
17091,3802.81,198,07-12-2011,09-12-2011,2,9,8,10,27,9,Top Customer,,,,
17092,1777.78,125,20-10-2011,09-12-2011,50,7,8,6,21,7,Loyal customer,,,,
17094,270.2,15,25-01-2011,09-12-2011,318,2,2,1,5,0,immediate Attention,,,,
17095,1088.2,77,17-11-2011,09-12-2011,22,6,6,7,19,6,Loyal customer,,,,
17096,992.68,52,30-11-2011,09-12-2011,9,6,5,9,20,7,Loyal customer,,,,
17097,937.92,213,07-12-2011,09-12-2011,2,6,9,10,25,8,Top Customer,,,,
17100,971.74,65,21-11-2011,09-12-2011,18,6,6,8,20,7,Loyal customer,,,,
17101,1621.73,42,29-11-2011,09-12-2011,10,7,4,9,20,7,Loyal customer,,,,
17102,25.5,1,23-03-2011,09-12-2011,261,0,0,2,2,0,immediate Attention,,,,
17105,665.78,90,03-07-2011,09-12-2011,159,5,7,3,15,5,Loyal customer,,,,
17107,10380.43,421,07-11-2011,09-12-2011,32,9,9,6,24,8,Top Customer,,,,
17109,869.68,121,10-11-2011,09-12-2011,29,5,7,7,19,6,Loyal customer,,,,
17110,163.3,12,27-06-2011,09-12-2011,165,1,1,3,5,0,immediate Attention,,,,
17111,248.61,30,23-10-2011,09-12-2011,47,2,4,6,12,3,At Risk/ Need Attention,,,,
17114,747.22,135,04-12-2011,09-12-2011,5,5,8,9,22,7,Loyal customer,,,,
17115,806.9,43,01-12-2011,09-12-2011,8,5,5,9,19,6,Loyal customer,,,,
17117,116.2,9,24-02-2011,09-12-2011,288,0,1,1,2,0,immediate Attention,,,,
17118,157.02,10,26-01-2011,09-12-2011,317,1,1,1,3,0,immediate Attention,,,,
17119,593.61,38,06-12-2011,09-12-2011,3,4,4,10,18,6,Loyal customer,,,,
17120,307.46,18,20-04-2011,09-12-2011,233,2,2,2,6,1,At Risk/ Need Attention,,,,
17122,138.32,7,12-08-2011,09-12-2011,119,0,0,3,3,0,immediate Attention,,,,
17123,345.3,9,01-07-2011,09-12-2011,161,3,1,3,7,1,At Risk/ Need Attention,,,,
17124,298.89,32,07-06-2011,09-12-2011,185,2,4,2,8,2,At Risk/ Need Attention,,,,
17125,259.35,40,20-10-2011,09-12-2011,50,2,4,6,12,3,At Risk/ Need Attention,,,,
17126,991.85,262,10-07-2011,09-12-2011,152,6,9,3,18,6,Loyal customer,,,,
17128,157.09,14,09-01-2011,09-12-2011,334,1,1,1,3,0,immediate Attention,,,,
17131,2463.17,134,04-12-2011,09-12-2011,5,8,8,9,25,8,Top Customer,,,,
17133,4892.24,27,24-11-2011,09-12-2011,15,9,3,8,20,7,Loyal customer,,,,
17134,425,24,25-08-2011,09-12-2011,106,3,3,4,10,3,At Risk/ Need Attention,,,,
17135,1139.73,52,23-11-2011,09-12-2011,16,6,5,8,19,6,Loyal customer,,,,
17138,380.5,24,09-03-2011,09-12-2011,275,3,3,1,7,1,At Risk/ Need Attention,,,,
17139,10585.57,487,24-11-2011,09-12-2011,15,9,9,8,26,9,Top Customer,,,,
17140,465.32,20,06-04-2011,09-12-2011,247,3,2,2,7,1,At Risk/ Need Attention,,,,
17142,579,15,14-04-2011,09-12-2011,239,4,2,2,8,2,At Risk/ Need Attention,,,,
17144,984.57,48,08-12-2011,09-12-2011,1,6,5,10,21,7,Loyal customer,,,,
17146,749.78,35,26-08-2011,09-12-2011,105,5,4,4,13,4,At Risk/ Need Attention,,,,
17147,1679.64,85,17-11-2011,09-12-2011,22,7,6,7,20,7,Loyal customer,,,,
17148,124.88,9,19-10-2011,09-12-2011,51,0,1,5,6,1,At Risk/ Need Attention,,,,
17152,1503.5,16,29-05-2011,09-12-2011,194,7,2,2,11,3,At Risk/ Need Attention,,,,
17153,213.78,14,15-11-2011,09-12-2011,24,1,1,7,9,2,At Risk/ Need Attention,,,,
17154,329.34,23,25-09-2011,09-12-2011,75,2,3,4,9,2,At Risk/ Need Attention,,,,
17155,251.7,20,22-11-2011,09-12-2011,17,2,2,8,12,3,At Risk/ Need Attention,,,,
17157,306.55,15,02-12-2011,09-12-2011,7,2,2,9,13,4,At Risk/ Need Attention,,,,
17158,1266.97,67,07-11-2011,09-12-2011,32,6,6,6,18,6,Loyal customer,,,,
17159,1534.73,102,18-11-2011,09-12-2011,21,7,7,8,22,7,Loyal customer,,,,
17160,3518.03,229,08-11-2011,09-12-2011,31,9,9,7,25,8,Top Customer,,,,
17162,1707.21,105,11-11-2011,09-12-2011,28,7,7,7,21,7,Loyal customer,,,,
17163,293.1,5,18-11-2011,09-12-2011,21,2,0,8,10,3,At Risk/ Need Attention,,,,
17164,2466.4,145,07-11-2011,09-12-2011,32,8,8,6,22,7,Loyal customer,,,,
17165,158.68,10,28-02-2011,09-12-2011,284,1,1,1,3,0,immediate Attention,,,,
17166,189.49,14,01-11-2011,09-12-2011,38,1,1,6,8,2,At Risk/ Need Attention,,,,
17169,816.88,60,20-10-2011,09-12-2011,50,5,6,6,17,5,Loyal customer,,,,
17171,224.91,16,23-02-2011,09-12-2011,289,1,2,1,4,0,immediate Attention,,,,
17172,313.26,16,26-09-2011,09-12-2011,74,2,2,4,8,2,At Risk/ Need Attention,,,,
17173,3755.65,87,04-12-2011,09-12-2011,5,9,7,9,25,8,Top Customer,,,,
17174,59.9,4,06-05-2011,09-12-2011,217,0,0,2,2,0,immediate Attention,,,,
17175,1430.94,64,26-10-2011,09-12-2011,44,7,6,6,19,6,Loyal customer,,,,
17176,306.13,15,22-05-2011,09-12-2011,201,2,2,2,6,1,At Risk/ Need Attention,,,,
17179,711.79,80,14-06-2011,09-12-2011,178,5,6,3,14,4,At Risk/ Need Attention,,,,
17180,780.38,131,14-10-2011,09-12-2011,56,5,8,5,18,6,Loyal customer,,,,
17181,239.92,23,13-10-2011,09-12-2011,57,2,3,5,10,3,At Risk/ Need Attention,,,,
17183,3286.91,76,02-12-2011,09-12-2011,7,8,6,9,23,8,Top Customer,,,,
17186,144,2,24-10-2011,09-12-2011,46,0,0,6,6,1,At Risk/ Need Attention,,,,
17187,203.95,10,27-04-2011,09-12-2011,226,1,1,2,4,0,immediate Attention,,,,
17188,2275.58,89,28-11-2011,09-12-2011,11,8,7,9,24,8,Top Customer,,,,
17189,384.4,61,25-08-2011,09-12-2011,106,3,6,4,13,4,At Risk/ Need Attention,,,,
17190,249.74,20,12-10-2011,09-12-2011,58,2,2,5,9,2,At Risk/ Need Attention,,,,
17191,2095.13,237,11-11-2011,09-12-2011,28,8,9,7,24,8,Top Customer,,,,
17193,1674.46,35,04-11-2011,09-12-2011,35,7,4,6,17,5,Loyal customer,,,,
17194,262.62,29,11-03-2011,09-12-2011,273,2,3,1,6,1,At Risk/ Need Attention,,,,
17197,1013.01,29,10-11-2011,09-12-2011,29,6,3,7,16,5,Loyal customer,,,,
17198,692.22,96,16-11-2011,09-12-2011,23,5,7,7,19,6,Loyal customer,,,,
17201,342.63,40,17-10-2011,09-12-2011,53,3,4,5,12,3,At Risk/ Need Attention,,,,
17203,3563.85,152,04-11-2011,09-12-2011,35,9,8,6,23,8,Top Customer,,,,
17204,1352.91,67,23-06-2011,09-12-2011,169,7,6,3,16,5,Loyal customer,,,,
17205,384.08,13,17-10-2011,09-12-2011,53,3,1,5,9,2,At Risk/ Need Attention,,,,
17206,204.24,7,17-10-2011,09-12-2011,53,1,0,5,6,1,At Risk/ Need Attention,,,,
17211,2299.67,213,13-11-2011,09-12-2011,26,8,9,7,24,8,Top Customer,,,,
17212,226.85,4,31-03-2011,09-12-2011,253,1,0,2,3,0,immediate Attention,,,,
17213,2741.08,164,30-10-2011,09-12-2011,40,8,8,6,22,7,Loyal customer,,,,
17214,984.12,104,10-10-2011,09-12-2011,60,6,7,5,18,6,Loyal customer,,,,
17217,113.5,9,19-04-2011,09-12-2011,234,0,1,2,3,0,immediate Attention,,,,
17218,1960.72,274,05-12-2011,09-12-2011,4,7,9,10,26,9,Top Customer,,,,
17219,114.23,25,08-11-2011,09-12-2011,31,0,3,7,10,3,At Risk/ Need Attention,,,,
17220,3198.25,472,15-11-2011,09-12-2011,24,8,9,7,24,8,Top Customer,,,,
17221,335.13,63,02-12-2011,09-12-2011,7,2,6,9,17,5,Loyal customer,,,,
17222,354.15,28,05-10-2011,09-12-2011,65,3,3,5,11,3,At Risk/ Need Attention,,,,
17223,426.79,49,02-02-2011,09-12-2011,310,3,5,1,9,2,At Risk/ Need Attention,,,,
17226,393.49,21,04-02-2011,09-12-2011,308,3,2,1,6,1,At Risk/ Need Attention,,,,
17227,939.32,47,21-11-2011,09-12-2011,18,6,5,8,19,6,Loyal customer,,,,
17228,1906.09,208,24-11-2011,09-12-2011,15,7,8,8,23,8,Top Customer,,,,
17229,318.76,47,04-09-2011,09-12-2011,96,2,5,4,11,3,At Risk/ Need Attention,,,,
17230,3466.67,73,20-03-2011,09-12-2011,264,8,6,1,15,5,Loyal customer,,,,
17231,3127.82,546,27-11-2011,09-12-2011,12,8,9,8,25,8,Top Customer,,,,
17232,421.52,36,07-12-2011,09-12-2011,2,3,4,10,17,5,Loyal customer,,,,
17233,190.88,25,04-11-2011,09-12-2011,35,1,3,6,10,3,At Risk/ Need Attention,,,,
17234,149.89,14,10-06-2011,09-12-2011,182,1,1,2,4,0,immediate Attention,,,,
17235,550.06,29,14-11-2011,09-12-2011,25,4,3,7,14,4,At Risk/ Need Attention,,,,
17236,916.13,105,27-11-2011,09-12-2011,12,6,7,8,21,7,Loyal customer,,,,
17237,314.69,19,28-11-2011,09-12-2011,11,2,2,9,13,4,At Risk/ Need Attention,,,,
17238,3744.65,566,07-12-2011,09-12-2011,2,9,9,10,28,9,Top Customer,,,,
17239,379.95,16,31-01-2011,09-12-2011,312,3,2,1,6,1,At Risk/ Need Attention,,,,
17242,1135.04,40,23-08-2011,09-12-2011,108,6,4,4,14,4,At Risk/ Need Attention,,,,
17243,8628.55,407,08-12-2011,09-12-2011,1,9,9,10,28,9,Top Customer,,,,
17244,954.9,31,17-10-2011,09-12-2011,53,6,4,5,15,5,Loyal customer,,,,
17245,171.45,9,19-05-2011,09-12-2011,204,1,1,2,4,0,immediate Attention,,,,
17247,282.19,55,24-11-2011,09-12-2011,15,2,5,8,15,5,Loyal customer,,,,
17248,318.65,69,11-08-2011,09-12-2011,120,2,6,3,11,3,At Risk/ Need Attention,,,,
17250,384.52,57,06-12-2011,09-12-2011,3,3,5,10,18,6,Loyal customer,,,,
17251,283.28,39,12-12-2010,09-12-2011,362,2,4,1,7,1,At Risk/ Need Attention,,,,
17252,353.86,87,15-08-2011,09-12-2011,116,3,7,3,13,4,At Risk/ Need Attention,,,,
17253,178.26,18,21-11-2011,09-12-2011,18,1,2,8,11,3,At Risk/ Need Attention,,,,
17254,272.44,112,05-12-2011,09-12-2011,4,2,7,10,19,6,Loyal customer,,,,
17255,298.41,78,30-10-2011,09-12-2011,40,2,6,6,14,4,At Risk/ Need Attention,,,,
17256,240,16,24-08-2011,09-12-2011,107,2,2,4,8,2,At Risk/ Need Attention,,,,
17259,603.37,124,14-07-2011,09-12-2011,148,4,7,3,14,4,At Risk/ Need Attention,,,,
17262,1253.36,12,18-10-2011,09-12-2011,52,6,1,5,12,3,At Risk/ Need Attention,,,,
17263,63.44,23,15-05-2011,09-12-2011,208,0,3,2,5,0,immediate Attention,,,,
17265,562.9,127,24-07-2011,09-12-2011,138,4,8,3,15,5,Loyal customer,,,,
17266,310.64,80,07-12-2011,09-12-2011,2,2,6,10,18,6,Loyal customer,,,,
17267,317.62,38,04-08-2011,09-12-2011,127,2,4,3,9,2,At Risk/ Need Attention,,,,
17268,763.64,6,24-08-2011,09-12-2011,107,5,0,4,9,2,At Risk/ Need Attention,,,,
17272,2144.53,116,28-10-2011,09-12-2011,42,8,7,6,21,7,Loyal customer,,,,
17274,111.98,27,04-11-2011,09-12-2011,35,0,3,6,9,2,At Risk/ Need Attention,,,,
17277,1065.35,69,26-04-2011,09-12-2011,227,6,6,2,14,4,At Risk/ Need Attention,,,,
17278,246.04,15,12-04-2011,09-12-2011,241,2,2,2,6,1,At Risk/ Need Attention,,,,
17279,187.83,9,13-10-2011,09-12-2011,57,1,1,5,7,1,At Risk/ Need Attention,,,,
17282,1703.41,94,01-08-2011,09-12-2011,130,7,7,3,17,5,Loyal customer,,,,
17284,1641.68,294,10-10-2011,09-12-2011,60,7,9,5,21,7,Loyal customer,,,,
17286,153.92,45,18-11-2011,09-12-2011,21,1,5,8,14,4,At Risk/ Need Attention,,,,
17287,1064.11,124,13-11-2011,09-12-2011,26,6,7,7,20,7,Loyal customer,,,,
17288,1419.73,142,30-11-2011,09-12-2011,9,7,8,9,24,8,Top Customer,,,,
17289,936.16,112,08-11-2011,09-12-2011,31,6,7,7,20,7,Loyal customer,,,,
17290,525.24,102,06-12-2011,09-12-2011,3,4,7,10,21,7,Loyal customer,,,,
17291,550.8,1,04-02-2011,09-12-2011,308,4,0,1,5,0,immediate Attention,,,,
17293,1875.11,135,01-12-2011,09-12-2011,8,7,8,9,24,8,Top Customer,,,,
17295,556.95,69,11-11-2011,09-12-2011,28,4,6,7,17,5,Loyal customer,,,,
17297,131.78,51,22-11-2011,09-12-2011,17,0,5,8,13,4,At Risk/ Need Attention,,,,
17298,498.42,30,30-08-2011,09-12-2011,101,4,4,4,12,3,At Risk/ Need Attention,,,,
17299,669.11,57,28-11-2011,09-12-2011,11,5,5,9,19,6,Loyal customer,,,,
17301,197.63,66,18-11-2011,09-12-2011,21,1,6,8,15,5,Loyal customer,,,,
17302,1119.93,81,25-11-2011,09-12-2011,14,6,6,8,20,7,Loyal customer,,,,
17303,250.04,53,13-12-2010,09-12-2011,361,2,5,1,8,2,At Risk/ Need Attention,,,,
17306,8600.73,69,29-11-2011,09-12-2011,10,9,6,9,24,8,Top Customer,,,,
17307,-152.64,1,09-12-2010,09-12-2011,365,0,0,1,1,0,immediate Attention,,,,
17309,82.75,12,05-09-2011,09-12-2011,95,0,1,4,5,0,immediate Attention,,,,
17311,1384.85,55,22-09-2011,09-12-2011,78,7,5,4,16,5,Loyal customer,,,,
17312,644.3,14,24-07-2011,09-12-2011,138,4,1,3,8,2,At Risk/ Need Attention,,,,
17313,2288.13,28,22-11-2011,09-12-2011,17,8,3,8,19,6,Loyal customer,,,,
17314,2514.76,136,15-11-2011,09-12-2011,24,8,8,7,23,8,Top Customer,,,,
17315,6204.46,487,09-12-2011,09-12-2011,0,9,9,10,28,9,Top Customer,,,,
17317,2524.02,11,24-10-2011,09-12-2011,46,8,1,6,15,5,Loyal customer,,,,
17320,1200.62,73,31-08-2011,09-12-2011,100,6,6,4,16,5,Loyal customer,,,,
17321,700.86,107,01-12-2011,09-12-2011,8,5,7,9,21,7,Loyal customer,,,,
17323,908.99,204,24-11-2011,09-12-2011,15,5,8,8,21,7,Loyal customer,,,,
17324,990.23,50,22-11-2011,09-12-2011,17,6,5,8,19,6,Loyal customer,,,,
17325,96.8,6,04-03-2011,09-12-2011,280,0,0,1,1,0,immediate Attention,,,,
17329,523.11,33,25-11-2011,09-12-2011,14,4,4,8,16,5,Loyal customer,,,,
17330,363.9,6,17-11-2011,09-12-2011,22,3,0,7,10,3,At Risk/ Need Attention,,,,
17331,175.2,1,08-08-2011,09-12-2011,123,1,0,3,4,0,immediate Attention,,,,
17333,494.25,28,15-09-2011,09-12-2011,85,4,3,4,11,3,At Risk/ Need Attention,,,,
17334,306.6,12,11-02-2011,09-12-2011,301,2,1,1,4,0,immediate Attention,,,,
17337,1944.32,548,11-07-2011,09-12-2011,151,7,9,3,19,6,Loyal customer,,,,
17338,6612.18,757,22-11-2011,09-12-2011,17,9,9,8,26,9,Top Customer,,,,
17339,243.36,9,06-09-2011,09-12-2011,94,2,1,4,7,1,At Risk/ Need Attention,,,,
17340,11891.18,424,30-11-2011,09-12-2011,9,9,9,9,27,9,Top Customer,,,,
17341,781.36,183,06-07-2011,09-12-2011,156,5,8,3,16,5,Loyal customer,,,,
17343,193.64,17,19-12-2010,09-12-2011,355,1,2,1,4,0,immediate Attention,,,,
17344,160.57,32,24-10-2011,09-12-2011,46,1,4,6,11,3,At Risk/ Need Attention,,,,
17345,537.74,87,24-11-2011,09-12-2011,15,4,7,8,19,6,Loyal customer,,,,
17346,2611.58,503,06-12-2011,09-12-2011,3,8,9,10,27,9,Top Customer,,,,
17347,228.96,1,14-09-2011,09-12-2011,86,1,0,4,5,0,immediate Attention,,,,
17348,1159.52,215,25-11-2011,09-12-2011,14,6,9,8,23,8,Top Customer,,,,
17349,110.75,9,13-06-2011,09-12-2011,179,0,1,2,3,0,immediate Attention,,,,
17350,1256.19,72,01-12-2011,09-12-2011,8,6,6,9,21,7,Loyal customer,,,,
17351,587.15,27,03-11-2011,09-12-2011,36,4,3,6,13,4,At Risk/ Need Attention,,,,
17353,1740,8,02-08-2011,09-12-2011,129,7,1,3,11,3,At Risk/ Need Attention,,,,
17354,1393.06,16,20-10-2011,09-12-2011,50,7,2,6,15,5,Loyal customer,,,,
17356,178.22,19,01-02-2011,09-12-2011,311,1,2,1,4,0,immediate Attention,,,,
17357,388.14,45,15-11-2011,09-12-2011,24,3,5,7,15,5,Loyal customer,,,,
17358,365.85,59,09-02-2011,09-12-2011,303,3,6,1,10,3,At Risk/ Need Attention,,,,
17359,127.86,15,28-11-2011,09-12-2011,11,0,2,9,11,3,At Risk/ Need Attention,,,,
17360,585.79,132,22-11-2011,09-12-2011,17,4,8,8,20,7,Loyal customer,,,,
17361,488.2,29,21-10-2011,09-12-2011,49,4,3,6,13,4,At Risk/ Need Attention,,,,
17362,312.23,35,14-04-2011,09-12-2011,239,2,4,2,8,2,At Risk/ Need Attention,,,,
17364,4455.73,414,09-12-2011,09-12-2011,0,9,9,10,28,9,Top Customer,,,,
17365,4801.56,468,27-11-2011,09-12-2011,12,9,9,8,26,9,Top Customer,,,,
17367,168.4,34,15-04-2011,09-12-2011,238,1,4,2,7,1,At Risk/ Need Attention,,,,
17368,1349.52,128,16-11-2011,09-12-2011,23,7,8,7,22,7,Loyal customer,,,,
17370,446.18,33,28-09-2011,09-12-2011,72,3,4,4,11,3,At Risk/ Need Attention,,,,
17371,423.89,87,22-11-2011,09-12-2011,17,3,7,8,18,6,Loyal customer,,,,
17372,1342.68,253,30-10-2011,09-12-2011,40,7,9,6,22,7,Loyal customer,,,,
17373,646.92,57,30-10-2011,09-12-2011,40,4,5,6,15,5,Loyal customer,,,,
17374,495.77,28,05-05-2011,09-12-2011,218,4,3,2,9,2,At Risk/ Need Attention,,,,
17375,372.5,71,02-06-2011,09-12-2011,190,3,6,2,11,3,At Risk/ Need Attention,,,,
17376,203.2,24,30-09-2011,09-12-2011,70,1,3,5,9,2,At Risk/ Need Attention,,,,
17377,3925.92,419,16-11-2011,09-12-2011,23,9,9,7,25,8,Top Customer,,,,
17379,404.66,83,28-11-2011,09-12-2011,11,3,6,9,18,6,Loyal customer,,,,
17381,20272.43,110,01-12-2011,09-12-2011,8,9,7,9,25,8,Top Customer,,,,
